commentaire;label
@DivinKibwa cette fois ci je crois bien que le ballon d'or ne pas truqué, c'est la logique vraiment ! Ousmane t'as mérité ça;1
@madyhisoka2320 Autant je suis heureux pour Dembele et sa victoire méritée autant je suis scandalisé par le classement de certains parisiens Hakimi en tête......;1
@fififilofaria5269 Bravo et félicitations OUS 👏🏾👏🏾👍🏾👍🏾;1
@mdjihanali6279 Congratulations 🎉🎉🎉;1
@abdouma5872 Othmane Dembelé a gagné le ballon d'or car il est français , mais Achraf Hakimi a gagné le cœur , l'amour  et   le respect  de de 38 millions de marocains  .  Un arabe   musulman  ne gagnera jamais le ballon d'or;1
@tchek694 Congratulation;1
@RachelEgbau Ok merci beaucoup;1
@CheikhAlymbow Même le discours mérite un autre ballon d'or 😊❤😊❤😊😂;1
@souleymanediaw5013 Tellement Ille le mérite ❤❤❤❤❤félicitations 🎉🎉🎉;1
@AttaNdri ❤❤❤❤❤❤❤❤❤;1
"@comelednarg5541 Amplement mérite pas spolier ton ballon d or OU-S-MAN.....👏👏. 
Discours poignant et la la carapace s est brisée lors remerciement famille très très proche 😮😮
Son talent est à l image de son humilité .....félicitation & prodigieux";1
@NathanaelHoussi Bravo a Ousmane et a Lamine 17 ans finir 2 au ballon d or et il aurait pu gagner aussi;1
@renemanegu8554 l'Afrique est fière de toi;1
@romz5369 C’est exceptionnel non?;1
@mansourba8071 ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤;1
@AhmadSipan-l1h الف الف الف مبروك للهداف الموهوب الفنان عثمان ديمبلي بحداره وكل من حضل على جواءز الف مبروك;1
@LamineSissoko-n3u Bravo Dembele plusieurs années de blessure aujourd’hui ton courage de ne rien lâcher à payer félicitations et fiers ❤❤❤🎉;1
"@Tanguy2bamako @charles""De très bons forgerons ces malien🇲🇱👍😎";1
@mohamedalmoustaphaalhousse7949 Félicitation au football ! Ousmane a mérité le ballon d'or;1
@AlainbrelNzengue Il mérite une saison de ouf;1
@TheophilusNaagminkara Well deserved 🎉🎉🎉;1
@zeynakonate2787 Wonibik félicitation dembouz 🎉🎉🎉🎉;1
@WislayMorejonLopez Lo mejor dembele;1
@sophiecisse On aurait jamais cru y’a quelques années qu’il aurait le bo avant Mbappé mais, il l’a fait. Il l’a mérité et son discours était vraiment émouvent, c’est le plus beau que j’ai entendu dans les cérémonies de bo que j’ai pu voire. Ça venait vraiment du cœur et c’est touchant même s’il était un peu maladroit😂 mais on aime ça chez lui. Si possible j’espère qu’il fera à nouveau de belles saisons. Bravo à Dembouz 🎉🎉🎉;1
@faridchaouch3395 ballon d'or le plus émouvant;1
@junior-bw1rk c'est exceptionnel;1
@unknownv8462 Greatest achievement for a french footballer;1
@RazerLeParisien_70 ET OUSMANEES BALLON D’OR ❤️💙;1
@AngelAngelPuff-ob2sr c'est tellement beau de voir des larmes de joie;1
@DAVIDKENZOMANDJEM quel joie je suis en colère😡😡😤😤🤬😠😠😤😤🥱😠🤬😡;1
@fury_Drift ​@DAVIDKENZOMANDJEMMet toi à 4 pattes devant Yamal ça te réjouira ☺️☺️;1
@Adenmoussa-g1x Bon courage continue là-bas il m'a fait pleuré lorsqu'il a rentré sujet des maman 😭😭🇩🇯🇩🇯🇩🇯🇩🇯;1
@saidr4777 En un mot: exceptionnel !!;1
@RahmatAlex-r2o Alhamdulillah dapat penghargaan pemain terbaik di dunia... Allahuakbar!!!;1
@danicommunication6542 Tu l'as bien mérité;1
@harrissaefurrohman5604 Vitinha is a real win;1
"@faridchaouch3395 il a parler avec son coeur 
il m'a émus le ptit dembouz";1
@youtim8 Hakimi is the best player;1
"@kosmoce2674 Rien à dire ! Respect pour ce discour,  un big up aux frères d'Évreux on oublie pas d'où l'on viens. La madeleine. Netreville, et les villes voisines.

Sinon sportivement mon cœur balançait entre hakimi et dembouz, mais en vrai, c'est toute l'équipe du psg  qui l'ont gagné ce ballon d'or, ce qu'ils ont présenté comme niveau cette dernière saisons c'est une symphonie footbalistique.

Bravo.

Pour yamal : il va en avoir mais quand il sera un peu plus humble.";1
"@faridchaouch3395 franchement extrêmement content pour dembele 
tout le monde le nargue 
bravo 
machaallah";1
"@Madarauchiwa98-e7f Lamine 2 ieme a 18 ans ont a déjà vu sa ? 
Dembele ballon d’or comme quoi tout est possible dans la vie, bien jouer à lui !";1
@wechlastreet4483 Mérité ce ballon d'or 🎉🎉🎉;1
@lesimprosdulezardvert1342 Purée, l'émotion avec Dembélé;1
@BernardBillo Félicitations à toi ousmane t’as fait un beau discours;1
@HassanIyalamdo Pour moi c’est la meilleure cérémonie du Balon d’or bravo Ousman 🎉;1
@Rikiday999 FÉLICITATIONS OUSMANE JE SUIS TROP FIER DE TOI;1
@satheen8 Ousmane. Incroyable mais mérité ❤;1
@jorgeluis9488 Soy cule pero muy merecido este balón de oro , felicidades a Dembélé, lamine ponte las pilas , para el próximo tiene que ser tuyo .;1
@amokranesafa2543 Bravo Ousmane 👏 ballon d’or « Exceptionnel 👌;1
@edwardmikolajek1005 Large victoire de Dembélé selon le rédacteur en chef de France Football.;1
@SimoBMC BRAVO NACER POUR LES CHEQUES 😅;1
@MouhamedCamara-i9r Ousmane ballon d’or🎉❤;1
@EndaleLami ❤❤❤❤❤❤ dembele;1
@DiopFatah-f8t8p ❤❤❤❤❤;1
@AnaLeme-z9p Bravo ousmane c'est trop magique  tu le mérite que Dieu te bénisse;1
@dwisantoso2875 sangat layak;1
"@paternethibautniangoran6793 Gloire à DIEU ! Il nous à tous fait couler des larmes……
Merci Seigneur ! GOD bénisse ton entourage et toi encore et encore mon Grand ! GOD bénisse Lamine, tous 🙏✅";1
"@oumaroo09901 Sacré ""Ballon D’or☑️‼️"" 1000fois mérité..👏🏾!";1
@wail3286 ❤️❤️👏👏;1
@nunkeoofficial7947 7:22 #8❤❤💙💙;1
@abdoulazizkonda9673 Ballon d'or mérité;1
@Nadiropoivre13 La maman aurai pu lâcher un sourire il es pas incarcéré le gars 😂;1
@alikhatra4527 Bravo Oussmane;1
@RoseMaxCharles Très beau discours 🤌 Émotions , humilité et sincérité 🤲;1
@kasdulkalasan4965 Alhamdulillah mas osmane 🎉🎉🎉;1
@duxbylka1025 Félicitation à Dembele 👍😎, il était très bon depuis son passage à Dortmund, techniquement il était remarquable, le transfert à Barcelone a montré il a un très beau talent, et avec le psg c'était un explosion, une très belle saison, ballon d'or mérité 💥😎😉👍;1
"@madiourandiaye4243 Bravo ousmane toutes mes félicitations 
Mes encouragements à yamal. Du courage ça viendra";1
@mimounoualiouali6799 ديبيلي ابسحتك الخساراء والله التستحيقها الكراء اذهبي  والله   الفيفا الكذبين المنفيقين الأحوال والا لا قوت ال بلهي العظيم حسبنا الله ونعم الوكيل فيكم جميعان;1
@SaidTerzi-t6n Mérité vraiment vive JSK;1
@helene4785 Bravo démbelé tout travail à un prix Bravo merci ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤;1
@rikochag5964 Bravo bonhomme ❤🎉;1
@arabictv5548 Félicitations à Dembélé pour le Ballon d'Or, EL Hashimi est de la tribu Hakimi avec tout l'esprit sportif.;1
@aliatlass2671 الكرة الفرنسية غير مصداقية .اشرف هو من يستحقها;1
@MapalagaMemory Bro congratulations I wish you all the best ns aume la;1
@nunkeoofficial7947 Congratuations🎉🎉🎉;1
@ppsstar5641 ❤❤❤❤;1
@cycylovesky7509 Les mamans...❤❤❤;1
@kodakandreamer Félicitations Ousmane bien mérité alhamdoulilah ❤;1
@marieflorencecharles3854 Just waouh. Good speech and congratulations;1
@c.m1909 Happy for you Ousmane, ton travail et tes apprentissages ont payé ! Bonne chance pour la suite 😘❤❤❤;1
@devba4516 Félicitations bro;1
@gregb4713 Cest quand mm le ballon d'or de la fraude..😅.. le mec ne mettais pas un pieds devant l'autre  tte ca vie... il a fait 6mois extraordinaire  grâce a son coach et son équipe monstrueuse et le mec ballon d'or.. a demi mérité... mais il le fera qune fois dans ca vie.. lannee prochaine il ne sera mm pas dans les 30... c'était un coup de bol de génie 😅;1
@electron3429 Il ne mérite pas le ballon d'or , mais HAKIMI mérite plus que cette ballon d'or.;1
@paulEvins-u2g Ballon d'or mérité;1
@oliva002 Felicitation Ousman Dembele et le PSG Team;1
@MoryCissé-v3f Je suis fier de toi;1
@Zenotr621 Ous'man of the year ÇA SENT LE RORO;1
@universfootball7187 Toutes mes félicitations à Dembélé, un joueur humble et admirable que je respecte énormément. Même si j’aurais aimé voir Lamine Yamal triompher, je rends hommage avec sincérité à ce beau parcours.;1
@lainlain59 Bien jouer Ousmane;1
@anthozzcr5208 Et Ousmane ballon d'or 😂;1
"@Europe19 MERITÉ 🎉👏🏼
Bravo champion 🎉";1
@italkallabash2183 Discours émouvant, exceptionnel ! Bien joué Ousmane. 🟡;1
@majidlilsud2679 Xavi, le disait, tout le monde, le prenait pour un fou.. incroyable. Félicitations.;1
@RachelMufungizi You desirve it the king of the year🎉🎉😊;1
"@superKzed oui c 'est ca ;il avait le micro HF prépare accroche avant de monter sur scéne....avec un publique accompagnateur...il est heureux et il remercie son papa nasser et le psg; son deuxieme papa enrique...dortmund....le club formateur stade rennais... l'equipe de france et son entraineur ;sa famille;sa mére....son agent ....son ami... mais il a oublié de remercier  sa femme....la pauvre";1
@sambaba683 C'est mèritè et èmouvant❤❤❤;1
@ballistikhardcoreofficial I would of said Dembele or Salah. I’m happy with either. Incredible player. He will only get better now too;1
@tonyackerman_ Ouah les émotions! Je suis supporter barcelonais, je l'ai toujours soutenu, même dans la galère je gardais espoir. J'étais tellement déçu qu'il parte mais il le fallait, il avait besoin de jouer chez lui, et le PSG a bien pris soin de lui, je sais qu'il a un superbe staff qui l'entoure. Il s'est passé tellement de chose que ça fait bizarre de le voir atteindre un tel niveau après toutes ces galères, toutes ces blessures, il a réussi à entrer dans l'histoire du PSG en remportant la première LDC du club, en remportant le Ballon D'or, et je suis persuadé qu'il a laissé une marque indélébile dans le cœur des parisiens. Il revient de loin et je suis peut être personne mais je suis fière de ce qu'il a accomplit, et Yamal a pas à s'en faire je suis persuadé qu'il va en remporter des BO, celui ci était pour tonton Ous. Vive le football!;1
@bluntwise1626 Pareil supporter du barca et je suis content que dembele le gagne. Yamal attendra un peu mais si il continue comme ça il le gagnera;1
@pump742 Magnifique commentaire , bravo pour ton humilité  👌;1
@antoinev9733 lol je sentais bien que Kylian partait du PSG au mauvais moment, s'il était resté il aurait gagné le BO c'est sûr !... et donc, d'un autre côté je suis content qu'il soit parti 😁;1
@eloiouedraogi355 Félicitations Dembouz🎉🎉🎉;1
@MonsieurDerrick Félicitations grand frère;1
@CharlesPeak-r2v Nous sénégalais sommes fiers de vous,le sang ne ment pas au DIEU te garde;1
@Tanguy2bamako De très bons forgerons ces malien🇲🇱👍😎;1
@DayronZulueta Merecido , lo ganó todo;1
@sambaba683 C'est èmouvant ousmane C'est un Africain vive l'Afrique alhamdoulilah  un ballon d'or mèritè❤❤❤❤❤❤ mèritè❤❤❤❤❤❤❤❤❤❤❤;1
@LeKabyle75 😂 un africain qui préfère la France 😂;1
@OulissaDialloDabo Je suis très fier de Dembélé moi la madridista ❤;1
@ЧеГевара-ш8ы Хорошо что получил Дембеле а не этот абориген Ламин 😂;1
@tirexotator vive le ballon d'or d'ousmane juste frérot remercie ta femme peut-être;1
@sambaba683 Ce ballon d'or est vraiment mèritè c'est pas comme le prècèdent volè de vinicus junior 😂😂😂😂😂😂😂;1
@PipinFirdaus W sebagai fans Barca mengakui Dembele sangat layak memenangkan nya;1
@graygi3a384 Hakimi ❤❤❤;1
@isaacmbokani8736 Félicitations 🎉;1
@gbandifatiounicabou-siari4813 Le fair-play, Ousmane Dembelé Ballon d'or, amplement mérité, tu es humble;1
"@MadiopNdiaye-iy6jg ❤
❤
❤
❤";1
@PercevalKOUROUMA Bien mérité Dembelé !!❤ Très sincère;1
"@mamp84 Tarrgo…ton vote pour Yamine n’a pas fait de poids . Large victoire de Ousmane a annoncé le président de France foot.
Anelka la gifle
Dembouz la gifle !! 😂😂😂😂😂😂😂";1
@BinetaPouye-w7p Je suis vraiment content pour ousmane telment merité trop merité meme un joueur humble et Henrique a tres bien travaillé pour sa finition il a complètement changer le football d’ousmane a etre decisif et tueur devant les cages chapeau a lui😊;1
@RuthN.Jackson In Jesus Christ name, one of my son is going to win ballon d' or . A men;1
@noobrework VAMOSS IL A GANÉÉÉ;1
@kholor7670 Sangat layak🎉;1
"@IrwanNaya-z4b Saya tidak tahu apa yang ia katakan, tapi dia berkali-kali menyebut nama Messi❤💙 dan dia Ousmane dembele layak utk itu.. 
#Viscabarca para penonton meneriakan itu";1
@EnsetdEnsetdaitfajir Hakimi et le meilleur joueur.dembili sans hakimi c'est rien..Le ballon d'or a perdu aujourd'hui la valeur du sport..et à partir de ce moment je donnerai pas d'importance à cet événement .et BAY BAY PSG Pour moi.;1
@NaziruAbdullahi-w8k Very nice ❤❤ usman and lamen❤❤❤ congratulations to you 🎉🎉🎉❤❤;1
@samuelbrhane8436 Congratulations denbele;1
@jeanarnoldfochive542 Ousmane dembele ❤❤;1
@b.f.freeman9950 The way Dembele transformed his life should be studied. Well done brother! Inspiration to many.;1
@jakmara5569 Bravo Ousmane tu l'a mérité;1
@classicvitrine j'ai seulement un message pour M'Bappé. La gloire n'est pas dans l'arrogance. C'est dans l'humilité. Qui pouvait imaginer cela ?  Ressaisis toi et tu l'auras un jour.;1
@Bakaryekambi C'est tiré par les cheveux quand même. Le mec a fait 4 bons mois sur la saison, les 5 premiers il tuait les pigeons perdait toutes les balles et le reste il était blessé pendant que ses potes ramènent l'équipe en finale de LDC. Dans un monde normal un joueur aussi brouillon capable malgré tout de coups d'éclat ne gagne jamais le ballon d'or... Ça fait un moment que le ballon d'or ne récompense plus les travailleurs. On va attendre FIFA the best pour avoir un truc un peu plus objectif...;1
"@junfan9432 Ce soir tu n’as pas seulement gagné le Ballon d’Or, tu as touché nos cœurs.
Te voir pleurer en parlant de ta mère et de ton ami a montré l’homme derrière le joueur.
Tu es la preuve que le talent, la persévérance et l’amour de ses proches peuvent tout surmonter.
Bravo Dembouz, tu es une inspiration pour nous tous, sur et en dehors du terrain. ❤️🏆";1
@Rien-a-signaler une pencee au palestinien si vous passez par la force a vous vous ete des bonhommes in shaa Allah les plus haut degres du paradis a tout les gens qui meurt de faim pendant qu'on regarde le ballon dor ceux qui peuvent les aider par les associations meme 1€ aiderait un enfant et ton coeur a etre vivant 🇵🇸;1
@الذهبياتمان مبروووك لعثمان ديمبيلي ولحارسنا الرائع دوناروما 💪💪💪❤❤❤;1
@D.Norton Congrats Dembele, 100% deserved ! :);1
@davramires8871 Yamal devant Vitinha..😮‍💨. Yamal impressionne pour son jeune âge, pas pour son fair play ou ses titres cette saison. Dembélé n'a pas été le meilleur ou le plus indispensable du PSG selon moi. Même si je trouve que Vitinha cochait toutes les cases pour le ballon d'or cette année, Dembélé a été super. Il ne l'a pas volé. Bravo Dembouzz l'histoire est belle 🙌🏻;1
@Ism6ixOTF Le Deuxième Ballon d’Or du Peuple !;1
@JostherFélix Dembele mereceu o ballon doo;1
"@abdelha9vpn988 Vol du siècle ! 👊🔥
Vous avez peur du Royaume du Maroc 🦁🇲🇦
Vous enviez le Maroc ✨
Peu importe la jalousie, le Maroc restera toujours fort et puissant ✊🔥

🇲🇦 Le Maroc est au-dessus de tout et l’avenir en témoigne ✅";1
@YujoseesojuY Je le savais pas sensible ! Bravo pour le discours 👏 il a peut être oublier son père ? 😅;1
@mohamedjabrane5497 Bravo et félicitations Dembelé👍👍, Suis marocain et c’est vrai que je voulais Achraf Hakimi 🇲🇦. Mais à choisir entre toi et Lamine , évidemment que j’aurais choisi toi, même si Yamal est aussi marocain, bref cest mon opinion personnelle que j’ai pour ce dernier, et je sais qu’il est un génie du foot …, et pour Hakimi c’est injuste qu’on lui atribué cette place, mais ça aussi j’ai mon opinion dessus et je my attendais,bref félicitation encore à toi France 🇫🇷 eh oui c’est comme ca;1
@fodesanabakeita6571 Il ma fait pleurer longue vie à nos maman jusqu’à notre réussite ❤;1
@IsaElijah-s4u Congratulations 🎉🎉;1
"@skiny2438 Il cite Iniesta quand même
Les vrais reconnaissent les vrais";1
@MauriceYengoVala-Ki-Sisa Sa femme n'a pas été remerciée. Bizarre ! Peut-être que sa femme ne l'a pas voulu !!!???!!.;0
"@bensoussanrudy15 Mbappé : imbus de sa personne, qui croit que c’est la 8 ieme merveille du monde pas de ballon d’or 

Dembele : humble drôle et gentil résultat ballon d’or";0
